Transaction ID,Date,Product ID,Product Name,Product Type,Quantity Sold,Unit Price,Total Sales Amount,Customer ID,Customer Age,Customer Gender,Customer Location,Payment Method,Discount Applied
T3350,28-01-2023,P037,Natural Deodorant,Hygiene,1,9,9,C3350,21,Female,Boston,Credit Card,10%
T2623,28-01-2023,P018,Moisturizing Lotion,Skincare,1,18,18,C2623,23,Female,Seattle,Debit Card,5%
T1577,28-01-2023,P032,Caffeine Pills,Supplement,3,5,15,C1577,22,Female,Los Angeles,Mobile Payment,0%
T1911,28-01-2023,P022,Toothpaste,Hygiene,4,4,16,C1911,30,Male,Miami,Mobile Payment,15%
T3745,28-01-2023,P021,Hand Sanitizer,Hygiene,2,3,6,C3745,34,Male,Seattle,Cash,15%
T0719,29-01-2023,P032,Caffeine Pills,Supplement,4,5,20,C0719,39,Female,Boston,Cash,5%
T0277,29-01-2023,P015,Protein Powder,Nutrition,1,25,25,C0277,53,Female,Denver,Mobile Payment,0%
T4194,29-01-2023,P033,Foot Cream,Skincare,3,15,45,C4194,22,Female,New York,Credit Card,5%
T2976,01-02-2023,P009,Antibacterial Handwash,Hygiene,4,5,20,C2976,58,Female,Chicago,Mobile Payment,10%
T4397,02-02-2023,P047,Coconut Oil,Haircare,2,12,24,C4397,50,Female,San Francisco,Credit Card,15%
T4951,02-02-2023,P005,Vitamin D3 Supplement,Supplement,5,12,60,C4951,63,Male,Houston,Credit Card,15%
T4582,02-02-2023,P032,Caffeine Pills,Supplement,4,5,20,C4582,26,Female,Seattle,Cash,10%
T1838,02-02-2023,P037,Natural Deodorant,Hygiene,3,9,27,C1838,58,Female,Seattle,Cash,15%
T3530,02-02-2023,P017,Anti-Dandruff Shampoo,Haircare,5,14,70,C3530,45,Male,Seattle,Debit Card,5%
T3261,02-02-2023,P041,Digestive Enzymes,Supplement,2,18,36,C3261,39,Male,San Francisco,Credit Card,10%
T3826,03-02-2023,P011,Herbal Shampoo,Haircare,2,12,24,C3826,29,Male,Houston,Credit Card,10%
T2610,03-02-2023,P022,Toothpaste,Hygiene,1,4,4,C2610,45,Female,Seattle,Credit Card,0%
T4484,05-02-2023,P015,Protein Powder,Nutrition,1,25,25,C4484,51,Male,Boston,Mobile Payment,0%
T2913,05-02-2023,P024,Collagen Powder,Supplement,4,30,120,C2913,64,Female,Miami,Credit Card,0%
T4482,05-02-2023,P029,Zinc Supplement,Supplement,3,10,30,C4482,40,Female,Boston,Debit Card,0%
T4923,05-02-2023,P043,Pain Relief Patch,Medicine,1,7,7,C4923,49,Male,Los Angeles,Debit Card,0%
T2567,06-02-2023,P003,Cold Syrup,Medicine,5,8,40,C2567,51,Male,San Francisco,Cash,0%
T0488,06-02-2023,P024,Collagen Powder,Supplement,5,30,150,C0488,22,Female,Denver,Debit Card,10%
T3638,07-02-2023,P008,Fish Oil Capsules,Supplement,4,18,72,C3638,23,Male,Denver,Debit Card,15%
T1708,07-02-2023,P031,Hydration Powder,Nutrition,1,7,7,C1708,60,Male,Chicago,Cash,15%
T0429,07-02-2023,P014,Calcium Tablets,Supplement,4,15,60,C0429,29,Male,Houston,Mobile Payment,0%
T0213,07-02-2023,P006,Cough Drops,Medicine,1,2.5,2.5,C0213,28,Male,Denver,Mobile Payment,5%
T4709,07-02-2023,P012,Organic Face Wash,Skincare,1,10,10,C4709,22,Female,Los Angeles,Credit Card,0%
T1964,08-02-2023,P034,Hair Growth Serum,Haircare,3,28,84,C1964,56,Female,San Francisco,Debit Card,10%
T2185,08-02-2023,P034,Hair Growth Serum,Haircare,1,28,28,C2185,29,Male,Chicago,Debit Card,0%
T4469,08-02-2023,P049,Antifungal Powder,Medicine,3,10,30,C4469,29,Female,Miami,Credit Card,15%
T4228,09-02-2023,P002,Multivitamin Tablet,Supplement,3,15,45,C4228,42,Female,Houston,Credit Card,10%
T3018,09-02-2023,P045,Vitamin C Serum,Skincare,5,25,125,C3018,52,Male,Denver,Debit Card,0%
T4012,10-02-2023,P036,Tea Tree Oil,Skincare,5,12,60,C4012,46,Female,Boston,Mobile Payment,5%
T2564,10-02-2023,P008,Fish Oil Capsules,Supplement,1,18,18,C2564,51,Male,San Francisco,Debit Card,0%
T3473,10-02-2023,P024,Collagen Powder,Supplement,3,30,90,C3473,27,Female,Boston,Debit Card,10%
T0321,11-02-2023,P005,Vitamin D3 Supplement,Supplement,2,12,24,C0321,41,Female,Chicago,Cash,0%
T4171,11-02-2023,P029,Zinc Supplement,Supplement,2,10,20,C4171,24,Male,Los Angeles,Cash,10%
T4887,12-02-2023,P008,Fish Oil Capsules,Supplement,3,18,54,C4887,35,Male,San Francisco,Credit Card,10%
T0487,12-02-2023,P003,Cold Syrup,Medicine,4,8,32,C0487,34,Male,Miami,Mobile Payment,15%
T2923,12-02-2023,P019,Aloe Vera Gel,Skincare,4,8,32,C2923,32,Male,San Francisco,Cash,15%
T1186,13-02-2023,P002,Multivitamin Tablet,Supplement,3,15,45,C1186,21,Female,Boston,Debit Card,0%
T1776,13-02-2023,P029,Zinc Supplement,Supplement,1,10,10,C1776,39,Female,Denver,Debit Card,15%
T0668,13-02-2023,P032,Caffeine Pills,Supplement,2,5,10,C0668,27,Male,Seattle,Credit Card,0%
T4920,14-02-2023,P043,Pain Relief Patch,Medicine,2,7,14,C4920,60,Male,Chicago,Credit Card,5%
T4263,14-02-2023,P033,Foot Cream,Skincare,4,15,60,C4263,65,Male,New York,Credit Card,10%
T2475,14-02-2023,P011,Herbal Shampoo,Haircare,1,12,12,C2475,25,Female,San Francisco,Cash,15%
T3854,14-02-2023,P013,Probiotic Supplement,Supplement,3,20,60,C3854,49,Female,Boston,Credit Card,5%
T3374,15-02-2023,P043,Pain Relief Patch,Medicine,5,7,35,C3374,44,Female,Chicago,Debit Card,10%
T2436,16-02-2023,P032,Caffeine Pills,Supplement,5,5,25,C2436,60,Female,Boston,Cash,10%
T2800,16-02-2023,P006,Cough Drops,Medicine,4,2.5,10,C2800,25,Female,New York,Credit Card,10%
T0799,16-02-2023,P048,Hydrocortisone Cream,Medicine,1,5,5,C0799,47,Male,Los Angeles,Credit Card,15%
T3661,16-02-2023,P029,Zinc Supplement,Supplement,5,10,50,C3661,60,Male,Boston,Mobile Payment,10%
T0236,17-02-2023,P019,Aloe Vera Gel,Skincare,2,8,16,C0236,48,Female,Seattle,Credit Card,15%
T1226,17-02-2023,P047,Coconut Oil,Haircare,4,12,48,C1226,20,Male,San Francisco,Debit Card,15%
T0205,18-02-2023,P047,Coconut Oil,Haircare,3,12,36,C0205,62,Male,Houston,Credit Card,5%
T4938,18-02-2023,P034,Hair Growth Serum,Haircare,2,28,56,C4938,59,Female,San Francisco,Debit Card,10%
T0124,18-02-2023,P004,Anti-Allergy Cream,Skincare,4,25,100,C0124,22,Female,Los Angeles,Cash,5%
T1245,19-02-2023,P034,Hair Growth Serum,Haircare,5,28,140,C1245,28,Female,Miami,Credit Card,0%
T4985,19-02-2023,P012,Organic Face Wash,Skincare,2,10,20,C4985,18,Female,Denver,Mobile Payment,15%
T3658,19-02-2023,P028,Omega-3 Capsules,Supplement,5,22,110,C3658,24,Female,New York,Cash,10%
T1061,19-02-2023,P023,Acne Treatment Gel,Skincare,2,16,32,C1061,31,Male,Boston,Cash,10%
T1582,20-02-2023,P002,Multivitamin Tablet,Supplement,3,15,45,C1582,19,Female,Boston,Credit Card,0%
T4445,21-02-2023,P033,Foot Cream,Skincare,1,15,15,C4445,59,Female,San Francisco,Credit Card,5%
T2536,21-02-2023,P037,Natural Deodorant,Hygiene,3,9,27,C2536,53,Male,Boston,Debit Card,10%
T0586,22-02-2023,P038,Liver Health Supplement,Supplement,4,20,80,C0586,57,Male,Boston,Cash,5%
T4296,22-02-2023,P017,Anti-Dandruff Shampoo,Haircare,2,14,28,C4296,42,Male,Houston,Debit Card,15%
T0792,22-02-2023,P013,Probiotic Supplement,Supplement,1,20,20,C0792,34,Male,New York,Mobile Payment,15%
T2723,23-02-2023,P050,Ear Drops,Medicine,5,6,30,C2723,28,Female,New York,Cash,5%
T1454,23-02-2023,P009,Antibacterial Handwash,Hygiene,2,5,10,C1454,32,Female,San Francisco,Mobile Payment,15%
T4642,24-02-2023,P032,Caffeine Pills,Supplement,5,5,25,C4642,56,Female,Houston,Debit Card,5%
T0209,24-02-2023,P049,Antifungal Powder,Medicine,2,10,20,C0209,59,Male,Miami,Cash,5%
T3065,25-02-2023,P046,Sunblock Cream,Skincare,4,20,80,C3065,44,Female,Seattle,Debit Card,15%
T1434,25-02-2023,P004,Anti-Allergy Cream,Skincare,2,25,50,C1434,31,Female,New York,Debit Card,10%
T0315,25-02-2023,P009,Antibacterial Handwash,Hygiene,5,5,25,C0315,50,Male,San Francisco,Debit Card,15%
T0979,25-02-2023,P024,Collagen Powder,Supplement,2,30,60,C0979,33,Female,New York,Credit Card,0%
T4089,26-02-2023,P001,Pain Relief Capsule,Medicine,1,10,10,C4089,20,Female,Denver,Mobile Payment,15%
T4555,26-02-2023,P046,Sunblock Cream,Skincare,1,20,20,C4555,36,Female,Denver,Credit Card,10%
T3095,26-02-2023,P002,Multivitamin Tablet,Supplement,3,15,45,C3095,26,Male,San Francisco,Debit Card,15%
T0689,27-02-2023,P015,Protein Powder,Nutrition,1,25,25,C0689,65,Female,Boston,Credit Card,10%
T2928,27-02-2023,P027,All-Purpose Ointment,Medicine,5,6,30,C2928,60,Male,San Francisco,Mobile Payment,15%
T4935,27-02-2023,P036,Tea Tree Oil,Skincare,2,12,24,C4935,23,Female,New York,Cash,15%
T0377,28-02-2023,P028,Omega-3 Capsules,Supplement,3,22,66,C0377,20,Male,Boston,Credit Card,10%
T0198,28-02-2023,P050,Ear Drops,Medicine,3,6,18,C0198,53,Male,New York,Mobile Payment,0%
T4846,01-03-2023,P027,All-Purpose Ointment,Medicine,3,6,18,C4846,52,Female,Houston,Debit Card,10%
T4626,02-03-2023,P008,Fish Oil Capsules,Supplement,4,18,72,C4626,35,Male,New York,Debit Card,0%
T3060,03-03-2023,P024,Collagen Powder,Supplement,1,30,30,C3060,57,Male,San Francisco,Debit Card,10%
T2201,03-03-2023,P048,Hydrocortisone Cream,Medicine,1,5,5,C2201,35,Male,Boston,Cash,0%
T0561,04-03-2023,P047,Coconut Oil,Haircare,5,12,60,C0561,58,Female,Houston,Credit Card,0%
T4578,05-03-2023,P004,Anti-Allergy Cream,Skincare,3,25,75,C4578,41,Female,Seattle,Cash,0%
T1472,05-03-2023,P020,Elderberry Syrup,Medicine,5,22,110,C1472,20,Male,Boston,Credit Card,5%
T3466,07-03-2023,P022,Toothpaste,Hygiene,4,4,16,C3466,54,Female,Los Angeles,Mobile Payment,5%
T1779,07-03-2023,P043,Pain Relief Patch,Medicine,2,7,14,C1779,59,Male,New York,Credit Card,15%
T3091,07-03-2023,P018,Moisturizing Lotion,Skincare,1,18,18,C3091,54,Female,Boston,Debit Card,5%
T4123,07-03-2023,P016,Energy Drink,Beverage,5,5,25,C4123,44,Female,Chicago,Cash,5%
T2904,07-03-2023,P028,Omega-3 Capsules,Supplement,1,22,22,C2904,54,Female,Denver,Mobile Payment,0%
T3927,08-03-2023,P005,Vitamin D3 Supplement,Supplement,2,12,24,C3927,32,Female,Miami,Cash,0%
T2424,09-03-2023,P011,Herbal Shampoo,Haircare,4,12,48,C2424,34,Female,New York,Mobile Payment,10%
T0549,09-03-2023,P010,Lip Balm,Skincare,1,7,7,C0549,22,Female,Boston,Mobile Payment,0%
T0858,09-03-2023,P006,Cough Drops,Medicine,4,2.5,10,C0858,22,Male,Los Angeles,Credit Card,0%
T3671,10-03-2023,P003,Cold Syrup,Medicine,4,8,32,C3671,43,Male,Boston,Credit Card,0%
T2705,10-03-2023,P026,Muscle Relaxant Cream,Medicine,5,25,125,C2705,20,Female,San Francisco,Credit Card,10%
T3967,12-03-2023,P011,Herbal Shampoo,Haircare,4,12,48,C3967,58,Female,Chicago,Mobile Payment,0%
T1856,12-03-2023,P008,Fish Oil Capsules,Supplement,5,18,90,C1856,50,Male,New York,Credit Card,10%
T0701,12-03-2023,P011,Herbal Shampoo,Haircare,2,12,24,C0701,38,Male,Houston,Credit Card,10%
T4763,12-03-2023,P014,Calcium Tablets,Supplement,3,15,45,C4763,31,Female,Houston,Credit Card,0%
T2385,12-03-2023,P041,Digestive Enzymes,Supplement,3,18,54,C2385,19,Male,Los Angeles,Cash,10%
T0498,13-03-2023,P031,Hydration Powder,Nutrition,1,7,7,C0498,29,Female,Seattle,Cash,5%
T3456,13-03-2023,P015,Protein Powder,Nutrition,3,25,75,C3456,37,Female,Los Angeles,Mobile Payment,15%
T2060,14-03-2023,P018,Moisturizing Lotion,Skincare,5,18,90,C2060,27,Male,Denver,Mobile Payment,5%
T3532,15-03-2023,P016,Energy Drink,Beverage,2,5,10,C3532,53,Female,Los Angeles,Cash,10%
T4377,15-03-2023,P005,Vitamin D3 Supplement,Supplement,4,12,48,C4377,56,Male,Seattle,Credit Card,5%
T4010,16-03-2023,P031,Hydration Powder,Nutrition,4,7,28,C4010,49,Male,Boston,Cash,10%
T1876,17-03-2023,P044,Joint Health Tablets,Supplement,2,32,64,C1876,62,Female,Boston,Credit Card,5%
T4907,17-03-2023,P012,Organic Face Wash,Skincare,1,10,10,C4907,24,Male,New York,Debit Card,5%
T0559,17-03-2023,P027,All-Purpose Ointment,Medicine,4,6,24,C0559,21,Female,Seattle,Credit Card,15%
T2303,18-03-2023,P047,Coconut Oil,Haircare,3,12,36,C2303,55,Male,Chicago,Debit Card,0%
T2639,18-03-2023,P006,Cough Drops,Medicine,4,2.5,10,C2639,36,Female,Denver,Debit Card,5%
T4203,19-03-2023,P011,Herbal Shampoo,Haircare,1,12,12,C4203,44,Male,Houston,Cash,0%
T4585,19-03-2023,P047,Coconut Oil,Haircare,1,12,12,C4585,34,Male,San Francisco,Cash,5%
T0588,19-03-2023,P006,Cough Drops,Medicine,3,2.5,7.5,C0588,21,Male,Los Angeles,Credit Card,15%
T4896,20-03-2023,P009,Antibacterial Handwash,Hygiene,4,5,20,C4896,63,Male,Miami,Cash,10%
T3061,20-03-2023,P021,Hand Sanitizer,Hygiene,4,3,12,C3061,61,Male,Boston,Cash,15%
T4616,21-03-2023,P036,Tea Tree Oil,Skincare,4,12,48,C4616,38,Male,Denver,Cash,5%
T2708,22-03-2023,P026,Muscle Relaxant Cream,Medicine,2,25,50,C2708,30,Male,Miami,Cash,10%
T2607,22-03-2023,P035,Anti-Wrinkle Cream,Skincare,3,45,135,C2607,60,Female,Houston,Mobile Payment,15%
T4456,23-03-2023,P031,Hydration Powder,Nutrition,4,7,28,C4456,31,Female,Chicago,Debit Card,10%
T3300,23-03-2023,P041,Digestive Enzymes,Supplement,4,18,72,C3300,19,Male,Los Angeles,Credit Card,15%
T2285,23-03-2023,P016,Energy Drink,Beverage,5,5,25,C2285,46,Male,Los Angeles,Credit Card,5%
T2053,24-03-2023,P023,Acne Treatment Gel,Skincare,4,16,64,C2053,26,Male,Miami,Credit Card,15%
T0704,24-03-2023,P023,Acne Treatment Gel,Skincare,1,16,16,C0704,35,Male,San Francisco,Credit Card,15%
T2496,24-03-2023,P030,Heart Health Supplement,Supplement,1,35,35,C2496,46,Male,Boston,Mobile Payment,15%
T1030,24-03-2023,P036,Tea Tree Oil,Skincare,5,12,60,C1030,21,Male,Denver,Debit Card,10%
T1320,24-03-2023,P049,Antifungal Powder,Medicine,3,10,30,C1320,60,Male,Miami,Debit Card,5%
T4687,25-03-2023,P029,Zinc Supplement,Supplement,4,10,40,C4687,31,Male,Chicago,Credit Card,10%
T3531,26-03-2023,P016,Energy Drink,Beverage,2,5,10,C3531,64,Male,New York,Cash,15%
T2098,26-03-2023,P015,Protein Powder,Nutrition,1,25,25,C2098,64,Female,San Francisco,Mobile Payment,5%
T1533,26-03-2023,P016,Energy Drink,Beverage,1,5,5,C1533,19,Male,Los Angeles,Debit Card,5%
T3696,26-03-2023,P024,Collagen Powder,Supplement,1,30,30,C3696,32,Male,New York,Cash,5%
T2661,27-03-2023,P010,Lip Balm,Skincare,1,7,7,C2661,57,Male,Los Angeles,Cash,15%
T0048,28-03-2023,P030,Heart Health Supplement,Supplement,5,35,175,C0048,34,Female,Denver,Credit Card,0%
T4257,28-03-2023,P011,Herbal Shampoo,Haircare,2,12,24,C4257,22,Male,New York,Cash,10%
T1808,28-03-2023,P001,Pain Relief Capsule,Medicine,2,10,20,C1808,64,Female,Chicago,Cash,10%
T0548,28-03-2023,P007,Diabetic Test Strips,Medical Equipment,3,50,150,C0548,37,Female,Miami,Mobile Payment,0%
T2371,29-03-2023,P042,Green Tea Capsules,Supplement,2,10,20,C2371,22,Female,Houston,Cash,10%
T0392,29-03-2023,P046,Sunblock Cream,Skincare,5,20,100,C0392,61,Female,San Francisco,Credit Card,10%
T1180,30-03-2023,P011,Herbal Shampoo,Haircare,4,12,48,C1180,52,Female,Houston,Cash,10%
T4443,01-04-2023,P004,Anti-Allergy Cream,Skincare,1,25,25,C4443,41,Female,San Francisco,Cash,5%
T3506,01-04-2023,P023,Acne Treatment Gel,Skincare,2,16,32,C3506,65,Male,Los Angeles,Debit Card,0%
T2509,01-04-2023,P038,Liver Health Supplement,Supplement,3,20,60,C2509,35,Male,Miami,Debit Card,10%
T0056,01-04-2023,P006,Cough Drops,Medicine,1,2.5,2.5,C0056,18,Male,Miami,Mobile Payment,5%
T1656,01-04-2023,P039,Nasal Spray,Medicine,2,8,16,C1656,64,Male,Seattle,Debit Card,10%
T2397,02-04-2023,P044,Joint Health Tablets,Supplement,3,32,96,C2397,23,Female,Chicago,Credit Card,10%
T4707,02-04-2023,P035,Anti-Wrinkle Cream,Skincare,4,45,180,C4707,26,Female,Chicago,Mobile Payment,15%
T4325,03-04-2023,P028,Omega-3 Capsules,Supplement,5,22,110,C4325,59,Male,New York,Credit Card,15%
T1315,03-04-2023,P007,Diabetic Test Strips,Medical Equipment,3,50,150,C1315,55,Female,New York,Mobile Payment,0%
T2711,03-04-2023,P008,Fish Oil Capsules,Supplement,2,18,36,C2711,62,Male,Denver,Credit Card,10%
T2886,04-04-2023,P043,Pain Relief Patch,Medicine,4,7,28,C2886,65,Male,Miami,Cash,15%
T4829,05-04-2023,P048,Hydrocortisone Cream,Medicine,3,5,15,C4829,48,Female,Denver,Cash,15%
T4916,06-04-2023,P007,Diabetic Test Strips,Medical Equipment,3,50,150,C4916,63,Female,Denver,Credit Card,0%
T0159,06-04-2023,P020,Elderberry Syrup,Medicine,4,22,88,C0159,33,Male,Los Angeles,Cash,10%
T4899,07-04-2023,P047,Coconut Oil,Haircare,2,12,24,C4899,58,Male,New York,Credit Card,0%
T4465,07-04-2023,P013,Probiotic Supplement,Supplement,4,20,80,C4465,45,Male,San Francisco,Credit Card,15%
T2208,08-04-2023,P001,Pain Relief Capsule,Medicine,2,10,20,C2208,21,Male,San Francisco,Debit Card,0%
T1734,09-04-2023,P040,Hair Conditioner,Haircare,3,13,39,C1734,22,Male,Seattle,Cash,15%
T4945,10-04-2023,P033,Foot Cream,Skincare,2,15,30,C4945,21,Female,Denver,Debit Card,10%
T0472,10-04-2023,P028,Omega-3 Capsules,Supplement,4,22,88,C0472,54,Male,New York,Cash,5%
T2918,10-04-2023,P018,Moisturizing Lotion,Skincare,2,18,36,C2918,45,Male,Chicago,Cash,15%
T3848,10-04-2023,P015,Protein Powder,Nutrition,5,25,125,C3848,55,Male,New York,Debit Card,5%
T0916,10-04-2023,P021,Hand Sanitizer,Hygiene,1,3,3,C0916,49,Female,Boston,Cash,0%
T2133,11-04-2023,P040,Hair Conditioner,Haircare,5,13,65,C2133,32,Male,San Francisco,Cash,5%
T3815,11-04-2023,P015,Protein Powder,Nutrition,2,25,50,C3815,46,Male,Houston,Cash,10%
T3391,12-04-2023,P040,Hair Conditioner,Haircare,5,13,65,C3391,35,Female,San Francisco,Mobile Payment,0%
T2917,12-04-2023,P041,Digestive Enzymes,Supplement,2,18,36,C2917,29,Female,San Francisco,Debit Card,15%
T0109,12-04-2023,P013,Probiotic Supplement,Supplement,1,20,20,C0109,45,Female,Seattle,Mobile Payment,10%
T1139,12-04-2023,P009,Antibacterial Handwash,Hygiene,2,5,10,C1139,22,Male,San Francisco,Cash,15%
T1136,12-04-2023,P014,Calcium Tablets,Supplement,5,15,75,C1136,29,Male,New York,Debit Card,5%
T3823,13-04-2023,P046,Sunblock Cream,Skincare,5,20,100,C3823,62,Male,Miami,Debit Card,15%
T2490,13-04-2023,P034,Hair Growth Serum,Haircare,4,28,112,C2490,35,Female,Denver,Cash,0%
T3470,14-04-2023,P032,Caffeine Pills,Supplement,2,5,10,C3470,20,Male,New York,Cash,15%
T4908,15-04-2023,P037,Natural Deodorant,Hygiene,1,9,9,C4908,30,Male,Denver,Credit Card,5%
T2806,15-04-2023,P049,Antifungal Powder,Medicine,4,10,40,C2806,57,Male,Seattle,Cash,0%
T3719,16-04-2023,P045,Vitamin C Serum,Skincare,5,25,125,C3719,24,Female,Boston,Credit Card,5%
T3495,16-04-2023,P001,Pain Relief Capsule,Medicine,2,10,20,C3495,54,Male,Chicago,Mobile Payment,15%
T1452,16-04-2023,P034,Hair Growth Serum,Haircare,4,28,112,C1452,57,Female,Los Angeles,Cash,10%
T4479,16-04-2023,P045,Vitamin C Serum,Skincare,4,25,100,C4479,19,Female,Seattle,Debit Card,0%
T0744,17-04-2023,P028,Omega-3 Capsules,Supplement,1,22,22,C0744,34,Male,Seattle,Cash,5%
T4381,17-04-2023,P036,Tea Tree Oil,Skincare,1,12,12,C4381,38,Male,Los Angeles,Mobile Payment,5%
T2103,18-04-2023,P008,Fish Oil Capsules,Supplement,4,18,72,C2103,53,Female,Denver,Debit Card,0%
T2396,19-04-2023,P008,Fish Oil Capsules,Supplement,3,18,54,C2396,52,Female,New York,Mobile Payment,0%
T2096,20-04-2023,P047,Coconut Oil,Haircare,2,12,24,C2096,60,Male,Miami,Debit Card,0%
T0421,21-04-2023,P038,Liver Health Supplement,Supplement,3,20,60,C0421,56,Female,Denver,Cash,15%
T2514,21-04-2023,P036,Tea Tree Oil,Skincare,2,12,24,C2514,34,Female,Denver,Mobile Payment,10%
T2675,21-04-2023,P024,Collagen Powder,Supplement,4,30,120,C2675,45,Male,San Francisco,Cash,10%
T1429,22-04-2023,P008,Fish Oil Capsules,Supplement,5,18,90,C1429,54,Female,Los Angeles,Cash,15%
T3360,22-04-2023,P009,Antibacterial Handwash,Hygiene,5,5,25,C3360,52,Male,San Francisco,Credit Card,5%
T3564,23-04-2023,P039,Nasal Spray,Medicine,1,8,8,C3564,49,Male,Boston,Mobile Payment,10%
T3548,25-04-2023,P018,Moisturizing Lotion,Skincare,4,18,72,C3548,37,Female,Boston,Mobile Payment,5%
T0757,25-04-2023,P014,Calcium Tablets,Supplement,1,15,15,C0757,39,Male,New York,Debit Card,10%
T1901,25-04-2023,P006,Cough Drops,Medicine,4,2.5,10,C1901,52,Female,Boston,Credit Card,5%
T4793,26-04-2023,P026,Muscle Relaxant Cream,Medicine,3,25,75,C4793,53,Female,Chicago,Debit Card,10%
T2515,26-04-2023,P027,All-Purpose Ointment,Medicine,2,6,12,C2515,18,Female,Miami,Credit Card,15%
T2920,27-04-2023,P019,Aloe Vera Gel,Skincare,1,8,8,C2920,53,Female,Denver,Mobile Payment,0%
T2880,27-04-2023,P013,Probiotic Supplement,Supplement,1,20,20,C2880,34,Female,Boston,Cash,0%
T2846,27-04-2023,P017,Anti-Dandruff Shampoo,Haircare,3,14,42,C2846,24,Female,New York,Debit Card,0%
T3235,27-04-2023,P021,Hand Sanitizer,Hygiene,1,3,3,C3235,64,Female,New York,Debit Card,5%
T2529,29-04-2023,P043,Pain Relief Patch,Medicine,1,7,7,C2529,62,Male,Miami,Credit Card,0%
T2421,29-04-2023,P013,Probiotic Supplement,Supplement,5,20,100,C2421,39,Male,New York,Mobile Payment,15%
T3965,29-04-2023,P038,Liver Health Supplement,Supplement,2,20,40,C3965,63,Female,Miami,Mobile Payment,15%
T2871,29-04-2023,P048,Hydrocortisone Cream,Medicine,3,5,15,C2871,40,Male,Boston,Mobile Payment,15%
T1962,30-04-2023,P003,Cold Syrup,Medicine,3,8,24,C1962,34,Female,Boston,Credit Card,10%
T4922,30-04-2023,P014,Calcium Tablets,Supplement,1,15,15,C4922,58,Male,Houston,Debit Card,10%
T0781,02-05-2023,P029,Zinc Supplement,Supplement,2,10,20,C0781,45,Female,Denver,Debit Card,0%
T0050,03-05-2023,P014,Calcium Tablets,Supplement,2,15,30,C0050,56,Male,Denver,Debit Card,10%
T1950,03-05-2023,P049,Antifungal Powder,Medicine,1,10,10,C1950,37,Male,San Francisco,Mobile Payment,10%
T3301,03-05-2023,P030,Heart Health Supplement,Supplement,1,35,35,C3301,38,Male,Miami,Cash,5%
T2042,04-05-2023,P043,Pain Relief Patch,Medicine,5,7,35,C2042,65,Female,Seattle,Credit Card,0%
T2433,04-05-2023,P010,Lip Balm,Skincare,2,7,14,C2433,52,Female,Houston,Mobile Payment,10%
T0207,04-05-2023,P040,Hair Conditioner,Haircare,2,13,26,C0207,27,Female,Seattle,Mobile Payment,0%
T2591,05-05-2023,P049,Antifungal Powder,Medicine,1,10,10,C2591,55,Female,Boston,Cash,10%
T3634,05-05-2023,P028,Omega-3 Capsules,Supplement,2,22,44,C3634,30,Male,Houston,Debit Card,0%
T3318,06-05-2023,P027,All-Purpose Ointment,Medicine,4,6,24,C3318,37,Female,Los Angeles,Debit Card,10%
T1925,06-05-2023,P012,Organic Face Wash,Skincare,5,10,50,C1925,38,Male,Boston,Debit Card,10%
T3876,06-05-2023,P041,Digestive Enzymes,Supplement,3,18,54,C3876,39,Male,Los Angeles,Credit Card,0%
T0777,07-05-2023,P016,Energy Drink,Beverage,2,5,10,C0777,39,Male,Chicago,Cash,5%
T4599,07-05-2023,P039,Nasal Spray,Medicine,2,8,16,C4599,33,Female,Boston,Cash,5%
T0267,07-05-2023,P044,Joint Health Tablets,Supplement,1,32,32,C0267,41,Female,San Francisco,Cash,10%
T3644,08-05-2023,P029,Zinc Supplement,Supplement,1,10,10,C3644,25,Male,Los Angeles,Debit Card,0%
T2986,08-05-2023,P040,Hair Conditioner,Haircare,5,13,65,C2986,23,Female,San Francisco,Credit Card,5%
T0494,09-05-2023,P013,Probiotic Supplement,Supplement,2,20,40,C0494,31,Female,Seattle,Mobile Payment,10%
T1256,09-05-2023,P036,Tea Tree Oil,Skincare,5,12,60,C1256,48,Male,Miami,Cash,5%
